Time, Position, Velocity, Iq, Uq, Vsupply, Error Position
195.021, 6.94889, 0.0, 0.25684, 0.13086, 0.48688, 0.02922
195.029, 6.9492, 0.0, 0.26562, 0.13379, 0.48694, 0.03016
195.033, 6.94952, 0.0, 0.27246, 0.13672, 0.48694, 0.0311
195.035, 6.94983, 0.0, 0.27441, 0.14111, 0.487, 0.03204
195.051, 6.95329, 0.0, 0.26465, 0.12354, 0.487, 0.02985
195.053, 6.95297, 0.0, 0.27246, 0.12939, 0.487, 0.03142
195.071, 6.95517, 0.0, 0.26855, 0.1333, 0.48724, 0.03047
195.08, 6.95549, 0.0, 0.27539, 0.13965, 0.48718, 0.03142
195.084, 6.9558, 0.0, 0.27637, 0.14941, 0.48724, 0.03236
195.355, 7.00607, 0.0, -0.01562, -0.02197, 0.48767, -0.01665
195.378, 7.00889, 0.0, -0.03516, -0.05176, 0.48755, -0.01822
195.4, 7.00669, 0.0, -0.00391, -0.03223, 0.48743, -0.01477
195.401, 7.00701, 0.0, -0.00977, -0.02686, 0.48749, -0.01382
195.409, 7.00889, 0.0, -0.01465, -0.0376, 0.48737, -0.01445
195.423, 7.00921, 0.0, 0.0, -0.05518, 0.4873, -0.01351
195.43, 7.00795, 0.0, 0.01172, -0.01025, 0.4873, -0.011
195.437, 7.00984, 0.0, 0.01074, -0.03613, 0.48724, -0.01162
195.438, 7.00952, 0.0, 0.01465, -0.04346, 0.4873, -0.01005
195.443, 7.00858, 0.0, 0.03027, -0.00781, 0.4873, -0.00785
195.444, 7.00889, 0.0, 0.03711, -0.02002, 0.48737, -0.00691
195.459, 7.00952, 0.0, 0.04004, -0.00488, 0.48743, -0.00628
195.461, 7.01015, 0.0, 0.05371, -0.01172, 0.48737, -0.00566
195.468, 7.01109, 0.0, 0.0459, -0.021, 0.48737, -0.00534
195.475, 7.01046, 0.0, 0.06348, -0.00195, 0.48737, -0.00346
195.482, 7.01172, 0.0, 0.05957, -0.01611, 0.48743, -0.00346
195.489, 7.01109, 0.0, 0.07617, -0.00195, 0.48737, -0.00157
195.49, 7.01141, 0.0, 0.06836, 0.00537, 0.48737, -0.00063
195.498, 7.01235, 0.0, 0.0752, 0.00439, 0.48737, -0.00031
195.504, 7.01172, 0.0, 0.0918, 0.0127, 0.4873, 0.00157
195.505, 7.01204, 0.0, 0.08789, 0.0166, 0.48737, 0.00251
195.513, 7.01298, 0.0, 0.0957, 0.01074, 0.48737, 0.00283
195.516, 7.01266, 0.0, 0.10254, 0.0166, 0.48737, 0.0044
195.52, 7.01298, 0.0, 0.11523, 0.02148, 0.48743, 0.00534
195.529, 7.01423, 0.0, 0.11133, 0.01709, 0.48749, 0.00534
195.536, 7.01392, 0.0, 0.12402, 0.02979, 0.48749, 0.00691
195.542, 7.01455, 0.0, 0.12109, 0.0293, 0.48755, 0.00754
195.579, 7.01486, 0.0, 0.13574, 0.03223, 0.48767, 0.00848
195.601, 7.01518, 0.0, 0.13867, 0.03174, 0.48767, 0.00942
195.61, 7.01549, 0.0, 0.14355, 0.04492, 0.48755, 0.01037
195.63, 7.0158, 0.0, 0.15137, 0.04395, 0.48755, 0.01131
195.64, 7.01612, 0.0, 0.15723, 0.05127, 0.48749, 0.01225
195.646, 7.01643, 0.0, 0.15723, 0.0625, 0.48755, 0.01319
195.651, 7.01675, 0.0, 0.16602, 0.0625, 0.48743, 0.01414
195.656, 7.01706, 0.0, 0.17285, 0.06201, 0.48737, 0.01508
195.659, 7.01738, 0.0, 0.17969, 0.06689, 0.48737, 0.01602
195.662, 7.01769, 0.0, 0.18066, 0.07275, 0.4873, 0.01696
195.671, 7.01863, 0.0, 0.1875, 0.06201, 0.48718, 0.01728
195.674, 7.01832, 0.0, 0.19629, 0.06934, 0.48712, 0.01885
195.678, 7.01863, 0.0, 0.2041, 0.07812, 0.48718, 0.01979
195.686, 7.01989, 0.0, 0.20117, 0.07715, 0.48712, 0.01979
195.748, 7.0202, 0.0, 0.21387, 0.07812, 0.48676, 0.02073
195.86, 7.02052, 0.0, 0.21973, 0.0835, 0.48663, 0.02168
195.878, 7.02083, 0.0, 0.22559, 0.0874, 0.48663, 0.02262
195.889, 7.02115, 0.0, 0.22949, 0.0918, 0.48657, 0.02356
195.902, 7.02146, 0.0, 0.23242, 0.10205, 0.48663, 0.0245
195.91, 7.02177, 0.0, 0.24121, 0.1001, 0.48663, 0.02545
195.914, 7.02209, 0.0, 0.24414, 0.10986, 0.48663, 0.02639
195.925, 7.02303, 0.0, 0.24414, 0.10449, 0.48663, 0.0267
195.952, 7.02334, 0.0, 0.25098, 0.10596, 0.48663, 0.02765
195.962, 7.02366, 0.0, 0.2627, 0.11328, 0.48663, 0.02859
195.972, 7.02397, 0.0, 0.26465, 0.11865, 0.48663, 0.02953
195.976, 7.02429, 0.0, 0.27441, 0.11475, 0.48657, 0.03047
195.979, 7.0246, 0.0, 0.28125, 0.12256, 0.48663, 0.03142
195.989, 7.02586, 0.0, 0.27832, 0.11572, 0.48669, 0.03142
196.001, 7.02617, 0.0, 0.29199, 0.12061, 0.48663, 0.03236
196.012, 7.02649, 0.0, 0.29004, 0.13379, 0.48663, 0.0333
196.018, 7.0268, 0.0, 0.30176, 0.12744, 0.48663, 0.03424
196.021, 7.02711, 0.0, 0.30469, 0.12744, 0.48669, 0.03519
196.028, 7.02774, 0.0, 0.30664, 0.13135, 0.48657, 0.03581
196.029, 7.02806, 0.0, 0.30176, 0.13867, 0.48663, 0.03676
196.043, 7.02931, 0.0, 0.30957, 0.13428, 0.48657, 0.03676
196.093, 7.02963, 0.0, 0.32227, 0.14258, 0.48663, 0.0377
196.116, 7.02994, 0.0, 0.32715, 0.14502, 0.48663, 0.03864
196.122, 7.03026, 0.0, 0.33789, 0.14258, 0.48663, 0.03958
196.128, 7.03088, 0.0, 0.33984, 0.14404, 0.48663, 0.04021
196.135, 7.03151, 0.0, 0.34082, 0.14551, 0.48663, 0.04084
196.142, 7.03183, 0.0, 0.35059, 0.14502, 0.48663, 0.04178
196.146, 7.03214, 0.0, 0.35449, 0.14893, 0.48663, 0.04273
196.148, 7.03246, 0.0, 0.36133, 0.14893, 0.48657, 0.04367
196.16, 7.03434, 0.0, 0.34961, 0.15479, 0.48663, 0.04304
196.163, 7.03403, 0.0, 0.36621, 0.14746, 0.48663, 0.04461
196.168, 7.03434, 0.0, 0.37109, 0.16113, 0.48663, 0.04555
196.179, 7.03623, 0.0, 0.36816, 0.15137, 0.48663, 0.04492
196.19, 7.03654, 0.0, 0.37891, 0.15723, 0.48663, 0.04587
196.199, 7.03685, 0.0, 0.37988, 0.16309, 0.48669, 0.04681
196.203, 7.03717, 0.0, 0.38965, 0.16016, 0.48669, 0.04775
196.217, 7.03937, 0.0, 0.38184, 0.15723, 0.48663, 0.04681
196.229, 7.03968, 0.0, 0.38672, 0.16943, 0.48663, 0.04775
196.233, 7.04, 0.0, 0.39453, 0.16553, 0.48663, 0.04869
196.237, 7.04031, 0.0, 0.39844, 0.17285, 0.48663, 0.04964
196.256, 7.04596, 0.0, 0.37305, 0.16211, 0.48663, 0.04524
196.263, 7.04628, 0.0, 0.38184, 0.1626, 0.48669, 0.04618
196.486, 7.10031, 0.0, 0.07617, 0.06055, 0.487, -0.0066
196.537, 7.10314, 0.0, 0.05664, 0.04004, 0.48718, -0.00817
196.562, 7.10754, 0.0, 0.02734, -0.02295, 0.48718, -0.01131
196.569, 7.1044, 0.0, 0.06348, 0.02979, 0.48718, -0.00691
196.578, 7.10785, 0.0, 0.03223, 0.00098, 0.48718, -0.00911
196.585, 7.10534, 0.0, 0.06836, 0.04688, 0.48724, -0.00534
196.609, 7.10848, 0.0, 0.05176, 0.00732, 0.48724, -0.00723
196.616, 7.10628, 0.0, 0.08301, 0.03027, 0.4873, -0.00377
196.624, 7.10911, 0.0, 0.06543, 0.01465, 0.4873, -0.00534
196.625, 7.10848, 0.0, 0.06445, 0.01514, 0.48724, -0.00346
196.631, 7.10691, 0.0, 0.0957, 0.04834, 0.48724, -0.00063
196.647, 7.10785, 0.0, 0.10645, 0.04199, 0.48718, -0.00031
196.655, 7.10974, 0.0, 0.08984, 0.03271, 0.48712, -0.00094
196.662, 7.10817, 0.0, 0.1123, 0.05518, 0.48706, 0.00188
196.663, 7.1088, 0.0, 0.10742, 0.05664, 0.48712, 0.00251
196.671, 7.11037, 0.0, 0.11133, 0.03857, 0.48712, 0.0022
196.677, 7.10942, 0.0, 0.12598, 0.06494, 0.48706, 0.0044
196.679, 7.11005, 0.0, 0.13086, 0.07373, 0.487, 0.00503
196.687, 7.111, 0.0, 0.12988, 0.05273, 0.48712, 0.00534
196.693, 7.11037, 0.0, 0.14648, 0.06836, 0.48706, 0.00723
196.694, 7.11068, 0.0, 0.13965, 0.07666, 0.48706, 0.00817
196.701, 7.11194, 0.0, 0.15137, 0.06787, 0.48706, 0.00817
196.705, 7.11162, 0.0, 0.15332, 0.07666, 0.48712, 0.00974
196.711, 7.11194, 0.0, 0.16797, 0.07959, 0.48706, 0.01068
196.718, 7.11288, 0.0, 0.15918, 0.08643, 0.48706, 0.011
196.723, 7.11257, 0.0, 0.17676, 0.08789, 0.487, 0.01257
196.726, 7.11288, 0.0, 0.17871, 0.10254, 0.48706, 0.01351
196.734, 7.11382, 0.0, 0.18262, 0.08838, 0.48694, 0.01382
196.744, 7.11414, 0.0, 0.1875, 0.10254, 0.48688, 0.01477
196.792, 7.11445, 0.0, 0.19629, 0.09912, 0.487, 0.01571
196.802, 7.11477, 0.0, 0.19531, 0.10205, 0.487, 0.01665
196.806, 7.11508, 0.0, 0.2041, 0.11084, 0.487, 0.01759
196.81, 7.11539, 0.0, 0.2207, 0.10303, 0.487, 0.01854
196.818, 7.11634, 0.0, 0.20801, 0.11377, 0.487, 0.01885
196.829, 7.11665, 0.0, 0.22461, 0.11133, 0.48694, 0.01979
196.838, 7.11696, 0.0, 0.22559, 0.12109, 0.48706, 0.02073
196.843, 7.11728, 0.0, 0.23242, 0.12207, 0.487, 0.02168
196.846, 7.11759, 0.0, 0.23828, 0.12207, 0.48706, 0.02262
196.857, 7.11885, 0.0, 0.23145, 0.12939, 0.48706, 0.02262
196.868, 7.11916, 0.0, 0.24219, 0.12891, 0.48694, 0.02356
196.888, 7.11948, 0.0, 0.24609, 0.14014, 0.487, 0.0245
196.893, 7.11979, 0.0, 0.25391, 0.14062, 0.48706, 0.02545
196.903, 7.12105, 0.0, 0.25586, 0.13428, 0.48706, 0.02545
196.913, 7.12136, 0.0, 0.26172, 0.14209, 0.487, 0.02639
196.93, 7.12168, 0.0, 0.27344, 0.13867, 0.487, 0.02733
196.934, 7.12199, 0.0, 0.27734, 0.13965, 0.487, 0.02827
196.936, 7.1223, 0.0, 0.2832, 0.14551, 0.48694, 0.02922
196.953, 7.12419, 0.0, 0.27441, 0.14209, 0.487, 0.02859
196.96, 7.1245, 0.0, 0.29199, 0.1416, 0.487, 0.02953
196.968, 7.12513, 0.0, 0.2832, 0.14795, 0.487, 0.03016
196.977, 7.12545, 0.0, 0.29395, 0.1582, 0.48688, 0.0311
196.98, 7.12576, 0.0, 0.29785, 0.1626, 0.48694, 0.03204
196.997, 7.1289, 0.0, 0.28711, 0.15381, 0.48694, 0.03016
197.013, 7.12922, 0.0, 0.2959, 0.16357, 0.48682, 0.0311
197.017, 7.12953, 0.0, 0.29492, 0.17676, 0.48688, 0.03204
197.057, 7.22566, 0.0, -0.2998, -0.20752, 0.48706, -0.06283
197.331, 7.19016, 0.0, -0.0459, 0.00928, 0.48706, -0.02608
197.347, 7.19079, 0.0, -0.04395, 0.01123, 0.48706, -0.02545
197.355, 7.19425, 0.0, -0.07129, -0.02734, 0.487, -0.02765
197.363, 7.19142, 0.0, -0.03516, 0.01025, 0.48694, -0.02356
197.371, 7.19456, 0.0, -0.05859, -0.02002, 0.487, -0.02545
197.425, 7.19268, 0.0, -0.02441, 0.00098, 0.48694, -0.02231
197.432, 7.19456, 0.0, -0.03906, -0.00391, 0.487, -0.02293
197.433, 7.19425, 0.0, -0.04199, -0.00146, 0.48694, -0.02136
197.447, 7.19488, 0.0, -0.02734, -0.00293, 0.487, -0.02073
197.454, 7.19362, 0.0, -0.0127, 0.03174, 0.48694, -0.01822
197.461, 7.1955, 0.0, -0.01758, 0.00928, 0.487, -0.01885
197.463, 7.19488, 0.0, -0.00879, 0.0127, 0.487, -0.01696
197.468, 7.19425, 0.0, 0.01074, 0.02393, 0.487, -0.01508
197.469, 7.19456, 0.0, 0.0, 0.04297, 0.487, -0.01414
197.476, 7.19645, 0.0, 0.00391, 0.02441, 0.487, -0.01477
197.478, 7.19613, 0.0, 0.00488, 0.021, 0.487, -0.01319
197.484, 7.19582, 0.0, 0.02539, 0.04492, 0.48694, -0.01162
197.491, 7.19707, 0.0, 0.02832, 0.02344, 0.48694, -0.01162
197.494, 7.19676, 0.0, 0.03418, 0.03711, 0.48694, -0.01005
197.499, 7.19707, 0.0, 0.03809, 0.05518, 0.487, -0.00911
197.507, 7.19802, 0.0, 0.03906, 0.03906, 0.48706, -0.0088
197.509, 7.1977, 0.0, 0.04297, 0.05225, 0.48706, -0.00723
197.521, 7.19865, 0.0, 0.0498, 0.04736, 0.48694, -0.00691
197.524, 7.19833, 0.0, 0.06055, 0.04932, 0.48688, -0.00534
197.529, 7.19865, 0.0, 0.06836, 0.06494, 0.48694, -0.0044
197.536, 7.19959, 0.0, 0.07715, 0.04834, 0.487, -0.00408
197.573, 7.1999, 0.0, 0.0752, 0.06689, 0.48694, -0.00314
197.61, 7.20022, 0.0, 0.07812, 0.06885, 0.48694, -0.0022
197.635, 7.20053, 0.0, 0.09473, 0.05859, 0.487, -0.00126
197.643, 7.20084, 0.0, 0.08887, 0.08105, 0.487, -0.00031
197.647, 7.20116, 0.0, 0.09277, 0.08545, 0.48694, 0.00063
197.651, 7.20147, 0.0, 0.10156, 0.08691, 0.48694, 0.00157
197.654, 7.20179, 0.0, 0.1123, 0.08154, 0.487, 0.00251
197.659, 7.20242, 0.0, 0.1123, 0.08789, 0.487, 0.00314
197.663, 7.20273, 0.0, 0.11523, 0.09277, 0.48694, 0.00408
197.667, 7.20304, 0.0, 0.12598, 0.08545, 0.48694, 0.00503
197.676, 7.20399, 0.0, 0.12402, 0.09424, 0.48694, 0.00534
197.723, 7.2043, 0.0, 0.13672, 0.08789, 0.48694, 0.00628
197.729, 7.20461, 0.0, 0.1377, 0.09424, 0.48694, 0.00723
197.738, 7.20524, 0.0, 0.1377, 0.09814, 0.48694, 0.00785
197.742, 7.20556, 0.0, 0.15039, 0.09668, 0.487, 0.0088
197.746, 7.20587, 0.0, 0.15332, 0.10107, 0.48694, 0.00974
197.758, 7.20713, 0.0, 0.15234, 0.10205, 0.487, 0.00974
197.801, 7.20744, 0.0, 0.15723, 0.10352, 0.48694, 0.01068
197.812, 7.20776, 0.0, 0.16992, 0.10059, 0.48688, 0.01162
197.817, 7.20807, 0.0, 0.17676, 0.09912, 0.48688, 0.01257
197.82, 7.20838, 0.0, 0.17969, 0.10742, 0.48682, 0.01351
197.83, 7.21027, 0.0, 0.18164, 0.1001, 0.48682, 0.01288
198.021, 7.21058, 0.0, 0.18262, 0.11084, 0.48669, 0.01382
198.031, 7.2109, 0.0, 0.18555, 0.12256, 0.48669, 0.01477
198.037, 7.21153, 0.0, 0.19824, 0.11426, 0.48669, 0.01539
198.05, 7.2131, 0.0, 0.18555, 0.11523, 0.48663, 0.01508
198.063, 7.21341, 0.0, 0.19434, 0.12402, 0.48663, 0.01602
198.072, 7.21373, 0.0, 0.19434, 0.13086, 0.48657, 0.01696
198.076, 7.21404, 0.0, 0.20898, 0.12402, 0.48657, 0.01791
198.094, 7.21812, 0.0, 0.18555, 0.11768, 0.48657, 0.01508
198.109, 7.21844, 0.0, 0.19824, 0.11426, 0.48663, 0.01602
198.112, 7.21875, 0.0, 0.2002, 0.12695, 0.48676, 0.01696
198.4, 7.2753, 0.0, -0.14355, -0.06689, 0.48877, -0.03833
198.415, 7.27561, 0.0, -0.13965, -0.04932, 0.48834, -0.03739
198.439, 7.27184, 0.0, -0.09766, 0.00537, 0.48785, -0.03236
198.455, 7.27216, 0.0, -0.09961, 0.01367, 0.48761, -0.03142
198.463, 7.27561, 0.0, -0.11914, -0.03076, 0.48749, -0.03362
198.47, 7.27279, 0.0, -0.08301, 0.00293, 0.48755, -0.02953
198.478, 7.27593, 0.0, -0.10449, -0.02148, 0.48767, -0.03142
198.5, 7.27342, 0.0, -0.07715, 0.00928, 0.48785, -0.02765
198.523, 7.27593, 0.0, -0.08887, -0.0127, 0.4881, -0.0289
198.53, 7.27436, 0.0, -0.06152, 0.01221, 0.48822, -0.02608
198.537, 7.27656, 0.0, -0.07422, -0.00635, 0.48822, -0.02702
198.538, 7.27624, 0.0, -0.07324, -0.00146, 0.48822, -0.02545
198.544, 7.2753, 0.0, -0.0459, 0.02344, 0.48822, -0.02325
198.551, 7.27719, 0.0, -0.05664, 0.00928, 0.48816, -0.02388
198.558, 7.27593, 0.0, -0.03711, 0.01514, 0.4881, -0.02136
198.559, 7.27624, 0.0, -0.04688, 0.03418, 0.48798, -0.02042
198.567, 7.27781, 0.0, -0.04199, 0.02197, 0.48798, -0.02073
198.568, 7.2775, 0.0, -0.03711, 0.01172, 0.48804, -0.01916
198.573, 7.27687, 0.0, -0.01758, 0.04004, 0.4881, -0.01728
198.574, 7.2775, 0.0, -0.01758, 0.04443, 0.48804, -0.01665
198.582, 7.27907, 0.0, -0.01855, 0.03613, 0.48828, -0.01697
198.583, 7.27876, 0.0, -0.01953, 0.03369, 0.48822, -0.01539
198.588, 7.27813, 0.0, 0.00879, 0.04443, 0.48834, -0.01351
198.589, 7.27844, 0.0, 0.01367, 0.03516, 0.48834, -0.01257
198.597, 7.28033, 0.0, 0.00098, 0.04736, 0.48834, -0.01319
198.603, 7.27938, 0.0, 0.01855, 0.05664, 0.48828, -0.011
198.605, 7.2797, 0.0, 0.02441, 0.05762, 0.48828, -0.01005
198.613, 7.28096, 0.0, 0.03027, 0.03125, 0.48822, -0.01005
198.619, 7.28064, 0.0, 0.03027, 0.06348, 0.48822, -0.00848
198.626, 7.28158, 0.0, 0.03223, 0.05176, 0.48828, -0.00817
198.629, 7.28127, 0.0, 0.0459, 0.05078, 0.48822, -0.0066
198.634, 7.28158, 0.0, 0.05762, 0.05859, 0.48822, -0.00566
198.642, 7.28253, 0.0, 0.05371, 0.05908, 0.48834, -0.00534
198.644, 7.28221, 0.0, 0.06543, 0.05762, 0.48828, -0.00377
198.655, 7.28315, 0.0, 0.06543, 0.06299, 0.48822, -0.00346
198.658, 7.28284, 0.0, 0.06543, 0.07812, 0.48822, -0.00189
198.663, 7.28315, 0.0, 0.08496, 0.07373, 0.48822, -0.00094
198.671, 7.28441, 0.0, 0.08203, 0.06201, 0.48816, -0.00094
198.674, 7.2841, 0.0, 0.08887, 0.06641, 0.48822, 0.00063
198.68, 7.28441, 0.0, 0.08984, 0.08936, 0.48828, 0.00157
198.688, 7.28535, 0.0, 0.09766, 0.08008, 0.48816, 0.00188
198.69, 7.28504, 0.0, 0.10645, 0.07617, 0.48816, 0.00346
198.695, 7.28535, 0.0, 0.10645, 0.09912, 0.48816, 0.0044
198.702, 7.28661, 0.0, 0.10547, 0.08594, 0.48804, 0.0044
198.714, 7.28692, 0.0, 0.11816, 0.08838, 0.48792, 0.00534
198.891, 7.28724, 0.0, 0.12402, 0.09521, 0.4873, 0.00628
198.902, 7.28755, 0.0, 0.13477, 0.09131, 0.48724, 0.00723
198.908, 7.28787, 0.0, 0.14062, 0.09424, 0.48718, 0.00817
198.912, 7.28818, 0.0, 0.14258, 0.10059, 0.48718, 0.00911
198.915, 7.28849, 0.0, 0.14844, 0.10156, 0.48712, 0.01005
198.923, 7.28944, 0.0, 0.15137, 0.104, 0.48718, 0.01037
198.942, 7.28975, 0.0, 0.15137, 0.11035, 0.48724, 0.01131
198.948, 7.29007, 0.0, 0.16211, 0.10791, 0.48718, 0.01225
198.958, 7.29069, 0.0, 0.16406, 0.10547, 0.48718, 0.01288
198.964, 7.29101, 0.0, 0.17969, 0.10352, 0.48712, 0.01382
198.974, 7.29164, 0.0, 0.1709, 0.11621, 0.487, 0.01445
198.981, 7.29195, 0.0, 0.18359, 0.11426, 0.48694, 0.01539
198.985, 7.29227, 0.0, 0.18164, 0.12646, 0.48688, 0.01634
198.996, 7.29352, 0.0, 0.18359, 0.11914, 0.48694, 0.01634
199.008, 7.29384, 0.0, 0.18945, 0.12793, 0.48688, 0.01728
199.021, 7.29415, 0.0, 0.2002, 0.12354, 0.48694, 0.01822
199.027, 7.29446, 0.0, 0.20508, 0.13037, 0.48694, 0.01916
199.03, 7.29478, 0.0, 0.20605, 0.13672, 0.48694, 0.02011
199.04, 7.29604, 0.0, 0.2041, 0.1333, 0.48694, 0.02011
199.051, 7.29635, 0.0, 0.21875, 0.12891, 0.48682, 0.02105
199.056, 7.29666, 0.0, 0.22461, 0.13623, 0.48688, 0.02199
199.059, 7.29698, 0.0, 0.22852, 0.13965, 0.48688, 0.02293
199.062, 7.29729, 0.0, 0.22949, 0.15234, 0.48694, 0.02388
199.075, 7.2998, 0.0, 0.22754, 0.13232, 0.487, 0.02262
199.077, 7.29949, 0.0, 0.2334, 0.13867, 0.487, 0.02419
199.082, 7.2998, 0.0, 0.24023, 0.15479, 0.487, 0.02513
199.093, 7.30232, 0.0, 0.23828, 0.1377, 0.487, 0.02388
199.102, 7.302, 0.0, 0.25, 0.1416, 0.487, 0.02545
199.105, 7.30232, 0.0, 0.24707, 0.15869, 0.48694, 0.02639
199.122, 7.30546, 0.0, 0.2373, 0.14648, 0.48688, 0.0245
199.131, 7.30577, 0.0, 0.23828, 0.16113, 0.48688, 0.02545
199.134, 7.30609, 0.0, 0.25488, 0.15186, 0.48694, 0.02639
199.197, 7.3419, 0.0, 0.06934, 0.11279, 0.48743, -0.00817
199.28, 7.36389, 0.0, -0.10352, -0.07764, 0.48743, -0.0289
199.364, 7.35981, 0.0, -0.06348, -0.0293, 0.48785, -0.02356
199.403, 7.35573, 0.0, -0.01758, 0.02637, 0.48792, -0.01822
199.419, 7.35667, 0.0, -0.0166, 0.03027, 0.48798, -0.01791
199.427, 7.35949, 0.0, -0.03516, -0.01025, 0.48798, -0.01948
199.45, 7.35761, 0.0, -0.00488, 0.02246, 0.48834, -0.01634
199.457, 7.35981, 0.0, -0.01562, 0.0, 0.4884, -0.01728
199.458, 7.35949, 0.0, -0.0127, -0.00537, 0.48853, -0.01571
199.464, 7.35792, 0.0, 0.00684, 0.03223, 0.4884, -0.01288
199.479, 7.35855, 0.0, 0.01953, 0.01953, 0.48846, -0.01225
199.48, 7.35887, 0.0, 0.00879, 0.04102, 0.4884, -0.01131
199.487, 7.36075, 0.0, 0.01172, 0.02832, 0.48822, -0.01194
199.489, 7.36044, 0.0, 0.01953, 0.02979, 0.4881, -0.01037
199.501, 7.36138, 0.0, 0.02246, 0.03223, 0.48798, -0.01005
199.502, 7.36107, 0.0, 0.02051, 0.02979, 0.48804, -0.00848
199.508, 7.36044, 0.0, 0.04785, 0.04443, 0.48804, -0.0066
199.509, 7.36075, 0.0, 0.0498, 0.0415, 0.48804, -0.00566
199.516, 7.36201, 0.0, 0.04883, 0.03711, 0.48804, -0.00565
199.518, 7.36169, 0.0, 0.06348, 0.03174, 0.4881, -0.00408
199.523, 7.36138, 0.0, 0.07422, 0.0498, 0.48816, -0.00251
199.524, 7.36169, 0.0, 0.0625, 0.06787, 0.48822, -0.00157
199.532, 7.36326, 0.0, 0.06543, 0.05908, 0.48828, -0.00188
199.534, 7.36295, 0.0, 0.08398, 0.04346, 0.48828, -0.00031
199.538, 7.36264, 0.0, 0.09277, 0.05713, 0.48834, 0.00126
199.54, 7.36295, 0.0, 0.09863, 0.06494, 0.48834, 0.0022
199.548, 7.36452, 0.0, 0.09668, 0.05469, 0.48834, 0.00188
199.553, 7.36389, 0.0, 0.11621, 0.05371, 0.4884, 0.00377
199.556, 7.36421, 0.0, 0.11621, 0.07129, 0.4884, 0.00471
199.562, 7.36515, 0.0, 0.11035, 0.07617, 0.48828, 0.00503
199.565, 7.36484, 0.0, 0.12598, 0.06543, 0.48828, 0.0066
199.576, 7.36578, 0.0, 0.125, 0.06787, 0.48816, 0.00691
199.578, 7.36546, 0.0, 0.13184, 0.08105, 0.48822, 0.00848
199.583, 7.36578, 0.0, 0.14453, 0.08008, 0.48816, 0.00942
199.591, 7.36672, 0.0, 0.14453, 0.06885, 0.48804, 0.00974
199.594, 7.36641, 0.0, 0.1543, 0.07861, 0.48798, 0.01131
199.598, 7.36672, 0.0, 0.16211, 0.09619, 0.48792, 0.01225
199.607, 7.36798, 0.0, 0.15625, 0.08594, 0.48779, 0.01225
199.61, 7.36766, 0.0, 0.16016, 0.10254, 0.48773, 0.01382
199.614, 7.36798, 0.0, 0.18066, 0.09619, 0.48773, 0.01477
199.623, 7.36923, 0.0, 0.17578, 0.08887, 0.48773, 0.01477
199.625, 7.36892, 0.0, 0.18164, 0.09766, 0.48761, 0.01634
199.637, 7.37018, 0.0, 0.17969, 0.10107, 0.48749, 0.01634
199.638, 7.36986, 0.0, 0.19141, 0.08545, 0.48755, 0.01791
199.643, 7.36955, 0.0, 0.20312, 0.11865, 0.48749, 0.01948
199.644, 7.36986, 0.0, 0.20508, 0.11328, 0.48749, 0.02042
199.653, 7.37175, 0.0, 0.20508, 0.10547, 0.48749, 0.01979
199.655, 7.37143, 0.0, 0.21191, 0.11182, 0.48743, 0.02136
199.659, 7.37112, 0.0, 0.22363, 0.12891, 0.48743, 0.02293
199.66, 7.37143, 0.0, 0.22168, 0.12549, 0.48743, 0.02388
199.67, 7.37363, 0.0, 0.22656, 0.10889, 0.48749, 0.02293
199.671, 7.37332, 0.0, 0.22656, 0.11035, 0.48749, 0.0245
199.676, 7.373, 0.0, 0.23535, 0.14502, 0.48749, 0.02608
199.678, 7.37332, 0.0, 0.24707, 0.14551, 0.48755, 0.02702
199.686, 7.37489, 0.0, 0.24414, 0.13037, 0.48743, 0.0267
199.69, 7.37457, 0.0, 0.25391, 0.13184, 0.48743, 0.02827
199.695, 7.37489, 0.0, 0.26367, 0.14551, 0.48737, 0.02922
199.704, 7.37615, 0.0, 0.25781, 0.14355, 0.4873, 0.02922
199.706, 7.37583, 0.0, 0.27832, 0.12793, 0.4873, 0.03079
199.712, 7.37615, 0.0, 0.28125, 0.14697, 0.48743, 0.03173
199.72, 7.37709, 0.0, 0.27832, 0.14551, 0.48743, 0.03204
199.745, 7.3774, 0.0, 0.28027, 0.16211, 0.48724, 0.03299
199.754, 7.37772, 0.0, 0.29297, 0.14502, 0.48737, 0.03393
199.763, 7.37803, 0.0, 0.2998, 0.15918, 0.4873, 0.03487
199.769, 7.37866, 0.0, 0.30176, 0.16602, 0.4873, 0.0355
199.776, 7.37929, 0.0, 0.30469, 0.1626, 0.48718, 0.03613
199.78, 7.3796, 0.0, 0.30762, 0.17285, 0.48724, 0.03707
199.79, 7.38023, 0.0, 0.31641, 0.16211, 0.48718, 0.0377
199.796, 7.38054, 0.0, 0.31738, 0.17822, 0.48724, 0.03864
199.808, 7.38149, 0.0, 0.31934, 0.17285, 0.48718, 0.03896
199.817, 7.3818, 0.0, 0.33008, 0.17139, 0.48724, 0.0399
199.822, 7.38211, 0.0, 0.33887, 0.17285, 0.48718, 0.04084
199.825, 7.38243, 0.0, 0.3418, 0.1792, 0.48718, 0.04178
199.835, 7.38369, 0.0, 0.34473, 0.1709, 0.48706, 0.04178
199.843, 7.384, 0.0, 0.35449, 0.17529, 0.48706, 0.04273
199.847, 7.38431, 0.0, 0.35156, 0.19189, 0.487, 0.04367
