Time, Position, Velocity, Iq, Uq, Vsupply, Error Position
185.281, -5.90054, 0.0, -0.05371, 0.00293, 0.49017, 0.00063
185.293, -5.90148, 0.0, -0.05566, -0.01758, 0.49017, 0.00031
185.301, -5.90085, 0.0, -0.0791, -0.01709, 0.49023, -0.00157
185.309, -5.90211, 0.0, -0.07812, -0.00781, 0.49023, -0.00157
185.316, -5.90148, 0.0, -0.0918, -0.02734, 0.49011, -0.00346
185.325, -5.90242, 0.0, -0.08301, -0.0293, 0.49011, -0.00377
185.33, -5.9018, 0.0, -0.09668, -0.03662, 0.49023, -0.00566
185.338, -5.90305, 0.0, -0.10156, -0.02393, 0.49017, -0.00566
185.34, -5.90274, 0.0, -0.10547, -0.03955, 0.49023, -0.00723
185.351, -5.90368, 0.0, -0.10938, -0.03711, 0.49036, -0.00754
185.357, -5.90337, 0.0, -0.11719, -0.0498, 0.49036, -0.00911
185.367, -5.90399, 0.0, -0.12305, -0.04053, 0.49036, -0.00974
185.378, -5.90431, 0.0, -0.12695, -0.05371, 0.4903, -0.01068
185.403, -5.90462, 0.0, -0.13477, -0.05078, 0.4903, -0.01162
185.415, -5.90494, 0.0, -0.1416, -0.05273, 0.49023, -0.01257
185.428, -5.90525, 0.0, -0.15332, -0.05273, 0.49036, -0.01351
185.439, -5.90557, 0.0, -0.15234, -0.06299, 0.49042, -0.01445
185.445, -5.90588, 0.0, -0.16016, -0.06787, 0.49042, -0.01539
185.449, -5.90619, 0.0, -0.16699, -0.07275, 0.49042, -0.01634
185.458, -5.90682, 0.0, -0.16504, -0.07373, 0.49042, -0.01696
185.483, -5.90714, 0.0, -0.17773, -0.07031, 0.49036, -0.01791
185.51, -5.90745, 0.0, -0.18066, -0.07324, 0.49048, -0.01885
185.521, -5.90776, 0.0, -0.1875, -0.08105, 0.49036, -0.01979
185.532, -5.90808, 0.0, -0.18945, -0.08838, 0.49036, -0.02073
185.54, -5.90839, 0.0, -0.19824, -0.09082, 0.49023, -0.02168
185.544, -5.90871, 0.0, -0.20605, -0.0918, 0.49023, -0.02262
185.55, -5.90934, 0.0, -0.21387, -0.09375, 0.4903, -0.02325
185.556, -5.90965, 0.0, -0.21973, -0.08643, 0.4903, -0.02419
185.567, -5.90996, 0.0, -0.21777, -0.104, 0.49036, -0.02513
185.572, -5.91028, 0.0, -0.21875, -0.1123, 0.4903, -0.02608
185.573, -5.91059, 0.0, -0.22363, -0.10498, 0.4903, -0.02702
185.576, -5.91091, 0.0, -0.23828, -0.1123, 0.4903, -0.02796
185.587, -5.91216, 0.0, -0.2373, -0.10449, 0.4903, -0.02796
185.6, -5.91248, 0.0, -0.24512, -0.10693, 0.49023, -0.0289
185.613, -5.91279, 0.0, -0.25098, -0.10986, 0.48999, -0.02985
185.624, -5.91311, 0.0, -0.25391, -0.12793, 0.48999, -0.03079
185.633, -5.91342, 0.0, -0.25684, -0.12598, 0.48999, -0.03173
185.639, -5.91373, 0.0, -0.27148, -0.12158, 0.48999, -0.03267
185.644, -5.91405, 0.0, -0.27441, -0.13184, 0.48999, -0.03362
185.647, -5.91436, 0.0, -0.27441, -0.13574, 0.48999, -0.03456
185.656, -5.91562, 0.0, -0.27637, -0.13428, 0.48999, -0.03456
185.673, -5.91593, 0.0, -0.28809, -0.13184, 0.49017, -0.0355
185.677, -5.91625, 0.0, -0.29395, -0.13477, 0.49023, -0.03644
185.688, -5.91719, 0.0, -0.29004, -0.14111, 0.49011, -0.03676
185.698, -5.9175, 0.0, -0.30273, -0.14014, 0.49005, -0.0377
185.702, -5.91782, 0.0, -0.30566, -0.14893, 0.48999, -0.03864
185.713, -5.91907, 0.0, -0.30273, -0.14844, 0.48999, -0.03864
185.725, -5.91939, 0.0, -0.30957, -0.15137, 0.49011, -0.03958
185.729, -5.9197, 0.0, -0.32031, -0.14551, 0.49017, -0.04053
185.744, -5.92159, 0.0, -0.31836, -0.146, 0.49023, -0.0399
185.746, -5.92127, 0.0, -0.32617, -0.14893, 0.4903, -0.04147
185.759, -5.92284, 0.0, -0.31934, -0.15576, 0.49023, -0.04116
185.806, -5.92316, 0.0, -0.33203, -0.1543, 0.49023, -0.0421
185.812, -5.92347, 0.0, -0.33691, -0.15918, 0.49023, -0.04304
185.815, -5.92379, 0.0, -0.34277, -0.15918, 0.49017, -0.04398
185.832, -5.92756, 0.0, -0.32617, -0.15674, 0.49017, -0.04147
185.839, -5.92724, 0.0, -0.33984, -0.15039, 0.49017, -0.04304
185.859, -5.93038, 0.0, -0.32422, -0.15088, 0.49011, -0.04116
185.862, -5.9307, 0.0, -0.32715, -0.16162, 0.49005, -0.0421
186.201, -5.98945, 0.0, 0.02051, 0.0249, 0.49072, 0.01539
186.226, -5.98222, 0.0, -0.04785, -0.04102, 0.49072, 0.00691
186.243, -5.98316, 0.0, -0.04395, -0.04492, 0.49084, 0.0066
186.284, -5.98819, 0.0, -0.00586, -0.01123, 0.49078, 0.01037
186.315, -5.9885, 0.0, -0.0127, -0.02393, 0.49072, 0.00942
186.338, -5.98568, 0.0, -0.04883, -0.04102, 0.49072, 0.00534
186.354, -5.98662, 0.0, -0.05176, -0.03418, 0.49072, 0.00503
186.362, -5.98819, 0.0, -0.0459, -0.02734, 0.4906, 0.00534
186.369, -5.98693, 0.0, -0.06055, -0.04834, 0.4906, 0.00283
186.376, -5.98882, 0.0, -0.04492, -0.05127, 0.49048, 0.00346
186.377, -5.9885, 0.0, -0.05273, -0.03809, 0.49054, 0.00188
186.39, -5.98913, 0.0, -0.06934, -0.04004, 0.4903, 0.00126
186.397, -5.98819, 0.0, -0.08301, -0.05811, 0.49017, -0.00094
186.413, -5.9885, 0.0, -0.08789, -0.05908, 0.49005, -0.00189
186.421, -5.98976, 0.0, -0.08496, -0.04932, 0.49017, -0.00189
186.422, -5.98945, 0.0, -0.08301, -0.05664, 0.49017, -0.00346
186.427, -5.98913, 0.0, -0.11426, -0.06104, 0.49017, -0.00503
186.436, -5.9907, 0.0, -0.09961, -0.06201, 0.49017, -0.00471
186.442, -5.99007, 0.0, -0.11914, -0.07471, 0.48999, -0.0066
186.451, -5.99133, 0.0, -0.11328, -0.06152, 0.48999, -0.0066
186.464, -5.99165, 0.0, -0.11328, -0.0752, 0.48987, -0.00754
186.47, -5.99102, 0.0, -0.1377, -0.07568, 0.48987, -0.00942
186.478, -5.99259, 0.0, -0.12793, -0.0752, 0.48981, -0.00911
186.484, -5.99196, 0.0, -0.14551, -0.0791, 0.48987, -0.011
186.493, -5.99322, 0.0, -0.1416, -0.0791, 0.48993, -0.011
186.498, -5.99259, 0.0, -0.15918, -0.08398, 0.48993, -0.01288
186.509, -5.99384, 0.0, -0.15332, -0.08545, 0.48993, -0.01288
186.514, -5.99322, 0.0, -0.16699, -0.09521, 0.48993, -0.01477
186.528, -5.99384, 0.0, -0.16992, -0.09912, 0.48987, -0.01539
186.537, -5.99479, 0.0, -0.17285, -0.09473, 0.48993, -0.01571
186.541, -5.99447, 0.0, -0.17871, -0.10352, 0.48999, -0.01728
186.552, -5.99541, 0.0, -0.18457, -0.10059, 0.48993, -0.01759
186.555, -5.9951, 0.0, -0.18945, -0.11279, 0.48999, -0.01916
186.566, -5.99636, 0.0, -0.1875, -0.11719, 0.48987, -0.01916
186.568, -5.99604, 0.0, -0.2002, -0.11084, 0.48987, -0.02073
186.581, -5.9973, 0.0, -0.19922, -0.11963, 0.48981, -0.02073
186.582, -5.99699, 0.0, -0.20215, -0.10889, 0.48981, -0.02231
186.593, -5.99793, 0.0, -0.21777, -0.11523, 0.48987, -0.02262
186.929, -5.99824, 0.0, -0.22852, -0.12891, 0.48993, -0.02356
186.951, -5.99856, 0.0, -0.23926, -0.12744, 0.48981, -0.0245
186.959, -5.99887, 0.0, -0.24023, -0.13867, 0.48981, -0.02545
186.966, -5.99919, 0.0, -0.25293, -0.13281, 0.48987, -0.02639
186.97, -5.9995, 0.0, -0.25684, -0.14014, 0.48987, -0.02733
186.973, -5.99981, 0.0, -0.25293, -0.15723, 0.48987, -0.02827
186.98, -6.00076, 0.0, -0.25684, -0.15283, 0.48981, -0.02859
186.983, -6.00107, 0.0, -0.26074, -0.15625, 0.48981, -0.02953
186.988, -6.00138, 0.0, -0.26855, -0.15869, 0.48987, -0.03047
186.997, -6.00233, 0.0, -0.27344, -0.15332, 0.48987, -0.03079
187.0, -6.00264, 0.0, -0.27637, -0.15771, 0.48987, -0.03173
187.007, -6.00296, 0.0, -0.28711, -0.16016, 0.48987, -0.03267
187.019, -6.00421, 0.0, -0.29102, -0.15527, 0.48987, -0.03267
187.061, -6.00453, 0.0, -0.29395, -0.16406, 0.48975, -0.03362
187.071, -6.00484, 0.0, -0.30176, -0.17285, 0.48993, -0.03456
187.078, -6.00515, 0.0, -0.2998, -0.17627, 0.48987, -0.0355
187.081, -6.00547, 0.0, -0.31055, -0.17285, 0.48981, -0.03644
187.092, -6.00704, 0.0, -0.30566, -0.17969, 0.48981, -0.03613
187.105, -6.00735, 0.0, -0.31543, -0.17578, 0.48987, -0.03707
187.112, -6.00767, 0.0, -0.31934, -0.17871, 0.48993, -0.03801
187.123, -6.00892, 0.0, -0.32715, -0.1709, 0.48981, -0.03801
187.13, -6.00924, 0.0, -0.33105, -0.1792, 0.48981, -0.03896
187.134, -6.00955, 0.0, -0.33105, -0.19141, 0.48987, -0.0399
187.137, -6.01018, 0.0, -0.33594, -0.19385, 0.48993, -0.04053
187.154, -6.01364, 0.0, -0.3252, -0.17529, 0.48993, -0.03833
187.169, -6.01395, 0.0, -0.32422, -0.19287, 0.48981, -0.03927
187.176, -6.01426, 0.0, -0.3457, -0.18311, 0.48981, -0.04021
187.499, -6.08401, 0.0, 0.09961, 0.05371, 0.48987, 0.02827
187.517, -6.08369, 0.0, 0.08496, 0.04248, 0.48981, 0.0267
187.543, -6.06893, 0.0, -0.03711, -0.08447, 0.48981, 0.01068
187.561, -6.07081, 0.0, -0.0332, -0.07373, 0.48987, 0.01131
187.661, -6.07395, 0.0, -0.01172, -0.05176, 0.48981, 0.01319
187.685, -6.07867, 0.0, 0.0127, -0.01318, 0.48981, 0.01665
187.755, -6.07615, 0.0, -0.01855, -0.04443, 0.48993, 0.01288
187.8, -6.07647, 0.0, -0.02051, -0.0415, 0.48993, 0.01194
187.808, -6.07835, 0.0, -0.00488, -0.04053, 0.48987, 0.01257
187.815, -6.07678, 0.0, -0.02344, -0.06299, 0.48987, 0.00974
187.823, -6.07867, 0.0, -0.02051, -0.0376, 0.48981, 0.01037
187.829, -6.0771, 0.0, -0.04102, -0.06006, 0.48981, 0.00754
187.838, -6.07898, 0.0, -0.03027, -0.04834, 0.48987, 0.00817
187.843, -6.07804, 0.0, -0.05371, -0.05811, 0.48993, 0.00597
187.845, -6.07835, 0.0, -0.05371, -0.06885, 0.48987, 0.00503
187.853, -6.07961, 0.0, -0.05273, -0.05225, 0.48981, 0.00503
187.86, -6.07898, 0.0, -0.07129, -0.06641, 0.48981, 0.00314
187.875, -6.0793, 0.0, -0.06934, -0.08203, 0.48981, 0.0022
187.883, -6.08055, 0.0, -0.07422, -0.06445, 0.48987, 0.0022
187.888, -6.07992, 0.0, -0.08398, -0.07666, 0.48987, 0.00031
187.904, -6.08024, 0.0, -0.0918, -0.07324, 0.48987, -0.00063
187.911, -6.08118, 0.0, -0.08594, -0.07959, 0.48987, -0.00094
187.918, -6.08087, 0.0, -0.10645, -0.07227, 0.48981, -0.00251
187.925, -6.08149, 0.0, -0.10156, -0.08398, 0.48981, -0.00314
187.962, -6.08181, 0.0, -0.11523, -0.08105, 0.48987, -0.00408
188.011, -6.08212, 0.0, -0.11914, -0.08057, 0.48981, -0.00503
188.04, -6.08244, 0.0, -0.12793, -0.08203, 0.48981, -0.00597
188.05, -6.08275, 0.0, -0.13086, -0.08496, 0.48993, -0.00691
188.07, -6.08307, 0.0, -0.13281, -0.08545, 0.48981, -0.00785
188.078, -6.08338, 0.0, -0.14355, -0.09424, 0.48987, -0.0088
188.085, -6.08369, 0.0, -0.14648, -0.1001, 0.48981, -0.00974
188.089, -6.08401, 0.0, -0.14746, -0.10547, 0.48993, -0.01068
188.094, -6.08432, 0.0, -0.1543, -0.10742, 0.48999, -0.01162
188.097, -6.08464, 0.0, -0.15527, -0.11279, 0.48993, -0.01257
188.102, -6.08495, 0.0, -0.1709, -0.10303, 0.48987, -0.01351
188.105, -6.08527, 0.0, -0.17383, -0.10889, 0.48987, -0.01445
188.108, -6.08589, 0.0, -0.17871, -0.11279, 0.48981, -0.01508
188.115, -6.08652, 0.0, -0.18066, -0.1167, 0.48975, -0.01571
188.119, -6.08684, 0.0, -0.18945, -0.11377, 0.48975, -0.01665
188.123, -6.08715, 0.0, -0.19629, -0.11475, 0.48975, -0.01759
188.126, -6.08746, 0.0, -0.19922, -0.12549, 0.48981, -0.01854
188.136, -6.08872, 0.0, -0.19727, -0.12549, 0.48987, -0.01854
188.29, -6.08903, 0.0, -0.20117, -0.12549, 0.48956, -0.01948
188.301, -6.08935, 0.0, -0.21094, -0.13672, 0.48969, -0.02042
188.312, -6.08966, 0.0, -0.21973, -0.13672, 0.48962, -0.02136
188.318, -6.08998, 0.0, -0.21875, -0.14209, 0.48962, -0.02231
188.321, -6.09029, 0.0, -0.2334, -0.12939, 0.48962, -0.02325
188.325, -6.09061, 0.0, -0.2334, -0.14697, 0.48962, -0.02419
188.336, -6.09218, 0.0, -0.23047, -0.14062, 0.48956, -0.02388
188.339, -6.09186, 0.0, -0.25293, -0.12891, 0.48956, -0.02545
188.352, -6.09343, 0.0, -0.24219, -0.14258, 0.48944, -0.02513
188.357, -6.09312, 0.0, -0.24902, -0.15186, 0.4895, -0.0267
188.369, -6.09469, 0.0, -0.24707, -0.1499, 0.4895, -0.02639
188.372, -6.09438, 0.0, -0.25586, -0.1543, 0.48956, -0.02796
188.376, -6.09469, 0.0, -0.26758, -0.16016, 0.48956, -0.0289
188.389, -6.09689, 0.0, -0.26465, -0.13721, 0.48956, -0.02796
188.393, -6.09657, 0.0, -0.2666, -0.15674, 0.48956, -0.02953
188.404, -6.09783, 0.0, -0.26758, -0.15771, 0.48944, -0.02953
188.407, -6.09815, 0.0, -0.27832, -0.14941, 0.48944, -0.03047
188.415, -6.09877, 0.0, -0.28613, -0.16064, 0.48938, -0.0311
188.429, -6.10097, 0.0, -0.27051, -0.16113, 0.48914, -0.03016
188.432, -6.10129, 0.0, -0.27637, -0.17188, 0.48914, -0.0311
188.71, -6.15752, 0.0, 0.04492, -0.01611, 0.48993, 0.02388
188.758, -6.15878, 0.0, 0.05469, -0.0083, 0.48981, 0.02388
188.766, -6.16129, 0.0, 0.07031, 0.01562, 0.48981, 0.02513
188.804, -6.15941, 0.0, 0.04102, -0.00195, 0.48987, 0.02199
188.812, -6.16161, 0.0, 0.05664, 0.01221, 0.48981, 0.02293
188.834, -6.16035, 0.0, 0.03125, -0.01318, 0.48981, 0.02042
188.841, -6.16192, 0.0, 0.03516, 0.00635, 0.48987, 0.02073
188.848, -6.16098, 0.0, 0.01758, -0.00684, 0.48987, 0.01854
188.856, -6.16223, 0.0, 0.02539, -0.00781, 0.48981, 0.01854
188.862, -6.16161, 0.0, 0.01465, -0.01562, 0.48987, 0.01665
188.871, -6.16255, 0.0, 0.01367, -0.01025, 0.48981, 0.01634
188.876, -6.16223, 0.0, 0.00195, -0.021, 0.48981, 0.01477
188.885, -6.16286, 0.0, 0.00586, -0.03027, 0.48975, 0.01414
188.891, -6.16255, 0.0, -0.00391, -0.03516, 0.48981, 0.01257
188.893, -6.16286, 0.0, -0.01465, -0.03125, 0.48987, 0.01162
188.902, -6.1638, 0.0, -0.01953, -0.02246, 0.48987, 0.01131
190.262, -6.16349, 0.0, -0.01562, -0.02539, 0.49023, 0.00974
190.268, -6.1638, 0.0, -0.01953, -0.03369, 0.49036, 0.0088
190.663, -6.16412, 0.0, -0.01758, -0.03809, 0.49017, 0.00785
192.551, -6.1638, 0.0, -0.01367, -0.03955, 0.49023, 0.00628
192.558, -6.16412, 0.0, -0.01855, -0.03857, 0.49017, 0.00534
192.811, -6.16443, 0.0, -0.02344, -0.03711, 0.49023, 0.0044
196.997, -6.16412, 0.0, -0.02832, -0.02979, 0.48944, 0.00283
197.004, -6.16443, 0.0, -0.03516, -0.02539, 0.48944, 0.00188
197.384, -6.16475, 0.0, -0.03711, -0.04492, 0.4895, 0.00094
197.468, -6.16506, 0.0, -0.04297, -0.03906, 0.48926, -0.0
197.61, -6.16538, 0.0, -0.05371, -0.03076, 0.4892, -0.00094
197.683, -6.16569, 0.0, -0.05762, -0.03857, 0.48956, -0.00188
197.694, -6.166, 0.0, -0.05859, -0.0498, 0.48962, -0.00283
197.703, -6.16632, 0.0, -0.0625, -0.06006, 0.48962, -0.00377
197.709, -6.16663, 0.0, -0.06738, -0.05811, 0.48975, -0.00471
197.719, -6.16695, 0.0, -0.07422, -0.05029, 0.48981, -0.00566
197.729, -6.16726, 0.0, -0.08594, -0.05566, 0.48975, -0.0066
197.737, -6.16757, 0.0, -0.08594, -0.06543, 0.48962, -0.00754
197.739, -6.16789, 0.0, -0.09473, -0.06836, 0.48962, -0.00848
197.745, -6.1682, 0.0, -0.0918, -0.07617, 0.48969, -0.00943
197.748, -6.16852, 0.0, -0.11133, -0.06396, 0.48969, -0.01037
197.751, -6.16883, 0.0, -0.10742, -0.07568, 0.48969, -0.01131
197.755, -6.16915, 0.0, -0.11328, -0.08594, 0.48969, -0.01225
197.758, -6.16977, 0.0, -0.12012, -0.0835, 0.48975, -0.01288
197.763, -6.1704, 0.0, -0.12207, -0.0874, 0.48975, -0.01351
197.769, -6.17072, 0.0, -0.12891, -0.08008, 0.48981, -0.01445
197.776, -6.17103, 0.0, -0.13184, -0.08789, 0.48981, -0.01539
197.782, -6.17134, 0.0, -0.13477, -0.10059, 0.48975, -0.01634
197.785, -6.17166, 0.0, -0.14258, -0.10156, 0.48969, -0.01728
197.792, -6.17292, 0.0, -0.14648, -0.09717, 0.48975, -0.01728
197.872, -6.17323, 0.0, -0.15332, -0.09619, 0.48993, -0.01822
197.882, -6.17354, 0.0, -0.15527, -0.104, 0.48987, -0.01916
197.887, -6.17386, 0.0, -0.17188, -0.09375, 0.48981, -0.02011
197.888, -6.17417, 0.0, -0.16211, -0.10352, 0.48981, -0.02105
197.9, -6.17543, 0.0, -0.1709, -0.10449, 0.48975, -0.02105
197.912, -6.17574, 0.0, -0.17871, -0.11133, 0.48987, -0.02199
197.922, -6.17606, 0.0, -0.17871, -0.1123, 0.48987, -0.02293
197.931, -6.17669, 0.0, -0.19238, -0.11377, 0.48975, -0.02356
197.937, -6.177, 0.0, -0.19531, -0.1123, 0.48975, -0.0245
197.94, -6.17731, 0.0, -0.19629, -0.12061, 0.48981, -0.02545
197.952, -6.17857, 0.0, -0.19629, -0.11768, 0.48993, -0.02545
197.966, -6.17888, 0.0, -0.2041, -0.12109, 0.48975, -0.02639
197.976, -6.1792, 0.0, -0.20508, -0.13135, 0.48981, -0.02733
197.979, -6.17951, 0.0, -0.21777, -0.13379, 0.48981, -0.02827
197.983, -6.17983, 0.0, -0.22168, -0.13477, 0.48987, -0.02922
197.997, -6.18234, 0.0, -0.21582, -0.11816, 0.48987, -0.02796
198.002, -6.18171, 0.0, -0.22266, -0.14111, 0.48981, -0.02985
198.004, -6.18203, 0.0, -0.23633, -0.13281, 0.48981, -0.03079
198.017, -6.18517, 0.0, -0.22266, -0.12793, 0.48987, -0.0289
198.023, -6.18485, 0.0, -0.23535, -0.12939, 0.48993, -0.03047
198.028, -6.18517, 0.0, -0.23535, -0.15088, 0.48993, -0.03142
198.042, -6.18768, 0.0, -0.23633, -0.11963, 0.48987, -0.03016
198.053, -6.18799, 0.0, -0.23047, -0.14404, 0.48993, -0.0311
198.054, -6.18831, 0.0, -0.2334, -0.14209, 0.48993, -0.03204
198.1, -6.21973, 0.0, -0.08594, -0.13428, 0.48987, -0.00188
198.131, -6.26873, 0.0, 0.2627, 0.24365, 0.48981, 0.04587
198.199, -6.23198, 0.0, -0.01758, -0.07227, 0.48981, 0.00785
198.281, -6.25554, 0.0, 0.1543, 0.13232, 0.48981, 0.03016
198.332, -6.25334, 0.0, 0.12891, 0.09912, 0.48987, 0.0267
198.404, -6.24643, 0.0, 0.06055, 0.02783, 0.48993, 0.01853
198.412, -6.25114, 0.0, 0.08496, 0.08057, 0.48987, 0.02199
198.435, -6.24769, 0.0, 0.05273, 0.03027, 0.48981, 0.01728
198.458, -6.25083, 0.0, 0.07422, 0.05762, 0.48987, 0.01916
198.48, -6.24863, 0.0, 0.04688, 0.03369, 0.48987, 0.01571
198.503, -6.25083, 0.0, 0.05273, 0.06152, 0.48981, 0.01665
198.509, -6.24926, 0.0, 0.03711, 0.03467, 0.48975, 0.01382
198.518, -6.25114, 0.0, 0.04395, 0.0542, 0.48987, 0.01445
198.532, -6.25146, 0.0, 0.03809, 0.04297, 0.48987, 0.01351
198.539, -6.2502, 0.0, 0.02148, 0.021, 0.48981, 0.011
198.547, -6.25146, 0.0, 0.0293, 0.03662, 0.48975, 0.011
198.553, -6.25051, 0.0, 0.01074, 0.01514, 0.48987, 0.0088
198.561, -6.25208, 0.0, 0.0127, 0.0332, 0.48999, 0.00911
198.567, -6.25114, 0.0, -0.00195, 0.00879, 0.48993, 0.00691
198.575, -6.25271, 0.0, 0.00879, 0.01758, 0.48981, 0.00723
198.581, -6.25177, 0.0, -0.01074, 0.00146, 0.48981, 0.00503
198.589, -6.25303, 0.0, -0.00879, 0.01367, 0.48987, 0.00503
198.59, -6.25271, 0.0, -0.00879, 0.01221, 0.48981, 0.00346
198.602, -6.25365, 0.0, -0.0166, 0.00732, 0.48981, 0.00314
198.608, -6.25303, 0.0, -0.04199, 0.00342, 0.48981, 0.00126
198.617, -6.25397, 0.0, -0.0293, 0.0, 0.48987, 0.00094
198.622, -6.25365, 0.0, -0.04395, -0.01465, 0.48987, -0.00063
198.63, -6.2546, 0.0, -0.03906, -0.01807, 0.48981, -0.00094
198.636, -6.25428, 0.0, -0.05469, -0.01758, 0.48981, -0.00251
198.644, -6.25522, 0.0, -0.05762, -0.01221, 0.48981, -0.00283
199.729, -6.25554, 0.0, -0.0625, -0.02832, 0.48987, -0.00377
199.742, -6.25585, 0.0, -0.07129, -0.02637, 0.48981, -0.00471
199.927, -6.25617, 0.0, -0.0791, -0.02441, 0.48981, -0.00566
199.981, -6.25648, 0.0, -0.08105, -0.04297, 0.48987, -0.0066
199.991, -6.2568, 0.0, -0.08789, -0.03613, 0.48981, -0.00754
200.0, -6.25742, 0.0, -0.09668, -0.04492, 0.48987, -0.00817
200.009, -6.25774, 0.0, -0.09766, -0.04395, 0.48993, -0.00911
200.021, -6.25805, 0.0, -0.11133, -0.03564, 0.48987, -0.01005
200.034, -6.25837, 0.0, -0.10645, -0.05322, 0.48987, -0.011
200.06, -6.25868, 0.0, -0.12305, -0.04199, 0.48981, -0.01194
200.07, -6.25899, 0.0, -0.11914, -0.06006, 0.48981, -0.01288
200.079, -6.25931, 0.0, -0.13281, -0.06494, 0.48981, -0.01382
200.088, -6.25962, 0.0, -0.13281, -0.06006, 0.48981, -0.01477
200.097, -6.25994, 0.0, -0.14355, -0.05859, 0.48969, -0.01571
200.103, -6.26025, 0.0, -0.15137, -0.06104, 0.48962, -0.01665
200.11, -6.26057, 0.0, -0.15723, -0.06885, 0.48956, -0.01759
200.115, -6.26088, 0.0, -0.15234, -0.08447, 0.48962, -0.01854
200.117, -6.26119, 0.0, -0.16895, -0.07324, 0.48956, -0.01948
200.126, -6.26214, 0.0, -0.16504, -0.07861, 0.48981, -0.01979
200.137, -6.26245, 0.0, -0.17188, -0.07471, 0.48993, -0.02073
200.146, -6.26276, 0.0, -0.17383, -0.09473, 0.48993, -0.02168
200.152, -6.26308, 0.0, -0.18457, -0.08594, 0.48981, -0.02262
200.157, -6.26339, 0.0, -0.19238, -0.08936, 0.48975, -0.02356
200.161, -6.26371, 0.0, -0.1875, -0.09961, 0.48975, -0.0245
200.164, -6.26402, 0.0, -0.19531, -0.10059, 0.48975, -0.02545
200.167, -6.26465, 0.0, -0.20215, -0.10889, 0.48975, -0.02608
200.177, -6.26591, 0.0, -0.20605, -0.09717, 0.48981, -0.02608
200.289, -6.26622, 0.0, -0.21484, -0.09766, 0.48981, -0.02702
200.313, -6.26653, 0.0, -0.2168, -0.10449, 0.48987, -0.02796
200.323, -6.26685, 0.0, -0.22852, -0.10059, 0.48987, -0.0289
200.327, -6.26716, 0.0, -0.22949, -0.12158, 0.48969, -0.02985
200.33, -6.26748, 0.0, -0.24023, -0.1123, 0.48981, -0.03079
200.34, -6.26873, 0.0, -0.24023, -0.10352, 0.48981, -0.03079
200.386, -6.26905, 0.0, -0.24219, -0.12744, 0.48999, -0.03173
200.394, -6.26936, 0.0, -0.24805, -0.12207, 0.48987, -0.03267
200.4, -6.26968, 0.0, -0.26074, -0.12207, 0.48975, -0.03362
200.401, -6.26999, 0.0, -0.25781, -0.12158, 0.48975, -0.03456
200.414, -6.27156, 0.0, -0.25684, -0.13135, 0.48981, -0.03424
200.43, -6.27188, 0.0, -0.27051, -0.13281, 0.48987, -0.03519
200.435, -6.27219, 0.0, -0.2666, -0.15088, 0.48987, -0.03613
200.446, -6.27345, 0.0, -0.27539, -0.12744, 0.48969, -0.03613
200.454, -6.27376, 0.0, -0.28027, -0.13184, 0.48981, -0.03707
200.459, -6.27439, 0.0, -0.28418, -0.1416, 0.48987, -0.0377
200.473, -6.27659, 0.0, -0.27832, -0.13428, 0.48993, -0.03676
200.486, -6.2769, 0.0, -0.28516, -0.13721, 0.48969, -0.0377
200.493, -6.27753, 0.0, -0.28613, -0.14307, 0.48969, -0.03833
200.599, -6.31649, 0.0, -0.08008, -0.07373, 0.48987, -0.00063
200.673, -6.32308, 0.0, -0.04199, -0.03809, 0.48987, 0.00471
200.784, -6.33439, 0.0, 0.04492, 0.05957, 0.48975, 0.01476
200.808, -6.32937, 0.0, -0.01465, 0.01807, 0.48993, 0.00848
200.84, -6.33031, 0.0, -0.00781, 0.0127, 0.48987, 0.00817
200.856, -6.33094, 0.0, -0.01465, 0.01562, 0.48987, 0.00754
200.864, -6.33408, 0.0, -0.00195, 0.05469, 0.48987, 0.00942
200.916, -6.33188, 0.0, -0.02441, 0.02148, 0.4903, 0.00597
200.924, -6.33408, 0.0, -0.0127, 0.03467, 0.49042, 0.00691
200.946, -6.33251, 0.0, -0.0332, 0.01025, 0.49054, 0.00408
200.954, -6.33439, 0.0, -0.02832, 0.02734, 0.49054, 0.00471
200.975, -6.33314, 0.0, -0.04395, 0.00977, 0.49036, 0.0022
200.983, -6.33471, 0.0, -0.04199, 0.02734, 0.49017, 0.00251
201.004, -6.33376, 0.0, -0.05176, 0.00781, 0.49023, 0.00031
201.011, -6.33502, 0.0, -0.05371, 0.01904, 0.49036, 0.00031
201.017, -6.33439, 0.0, -0.05957, -0.00293, 0.49036, -0.00157
201.025, -6.33534, 0.0, -0.06543, 0.00732, 0.49036, -0.00189
201.03, -6.33502, 0.0, -0.07812, 0.00342, 0.49042, -0.00346
201.034, -6.33534, 0.0, -0.08301, -0.00488, 0.49042, -0.0044
201.042, -6.33628, 0.0, -0.08691, 0.00049, 0.49036, -0.00471
201.045, -6.33596, 0.0, -0.09375, -0.00684, 0.49023, -0.00628
201.049, -6.33628, 0.0, -0.10254, -0.01611, 0.49017, -0.00723
201.057, -6.33722, 0.0, -0.10254, -0.00146, 0.49017, -0.00754
201.061, -6.33691, 0.0, -0.11133, -0.01318, 0.49011, -0.00911
201.072, -6.33785, 0.0, -0.1123, -0.01367, 0.49023, -0.00942
201.075, -6.33753, 0.0, -0.11523, -0.03369, 0.49023, -0.011
