Time, Position, Velocity, Iq, Uq, Vsupply, Error Position
26.016, 1.52461, 0.0, 0.14844, 0.10156, 0.49023, 0.00974
26.017, 1.52493, 0.0, 0.15625, 0.09424, 0.49023, 0.01068
26.025, 1.5265, 0.0, 0.15723, 0.08838, 0.49023, 0.01037
26.028, 1.52619, 0.0, 0.16504, 0.09668, 0.4903, 0.01194
26.034, 1.5265, 0.0, 0.17773, 0.1001, 0.4903, 0.01288
26.04, 1.52713, 0.0, 0.1748, 0.09766, 0.49036, 0.01351
26.089, 1.52744, 0.0, 0.18652, 0.10449, 0.49036, 0.01445
26.098, 1.52776, 0.0, 0.19336, 0.10889, 0.49036, 0.01539
26.103, 1.52807, 0.0, 0.19727, 0.11816, 0.49023, 0.01634
26.107, 1.52838, 0.0, 0.20312, 0.1123, 0.4903, 0.01728
26.11, 1.5287, 0.0, 0.21289, 0.10791, 0.49023, 0.01822
26.117, 1.52964, 0.0, 0.20898, 0.11865, 0.4903, 0.01854
26.153, 1.52996, 0.0, 0.21387, 0.12793, 0.4903, 0.01948
26.161, 1.53027, 0.0, 0.22363, 0.12305, 0.4903, 0.02042
26.17, 1.53058, 0.0, 0.22168, 0.13281, 0.49017, 0.02136
26.174, 1.5309, 0.0, 0.23633, 0.1333, 0.4903, 0.02231
26.178, 1.53121, 0.0, 0.23535, 0.1377, 0.4903, 0.02325
26.189, 1.53247, 0.0, 0.24121, 0.12988, 0.49023, 0.02325
26.262, 1.53278, 0.0, 0.23926, 0.14697, 0.49017, 0.02419
26.27, 1.5331, 0.0, 0.25195, 0.14355, 0.49011, 0.02513
26.278, 1.53341, 0.0, 0.25781, 0.14502, 0.49011, 0.02608
26.279, 1.53373, 0.0, 0.26172, 0.13867, 0.49011, 0.02702
26.282, 1.53404, 0.0, 0.27441, 0.14746, 0.49011, 0.02796
26.294, 1.53624, 0.0, 0.25977, 0.14746, 0.49005, 0.02702
26.3, 1.53561, 0.0, 0.27832, 0.15186, 0.48999, 0.0289
26.301, 1.53592, 0.0, 0.27051, 0.16553, 0.49011, 0.02985
26.311, 1.53781, 0.0, 0.27539, 0.15723, 0.49011, 0.02922
26.325, 1.53812, 0.0, 0.28711, 0.15918, 0.49017, 0.03016
26.349, 1.53844, 0.0, 0.29785, 0.15527, 0.49042, 0.0311
26.355, 1.53875, 0.0, 0.28613, 0.18311, 0.49042, 0.03204
26.358, 1.53907, 0.0, 0.2959, 0.18262, 0.49042, 0.03299
26.369, 1.54127, 0.0, 0.30078, 0.16455, 0.49036, 0.03204
26.428, 1.54158, 0.0, 0.30078, 0.1748, 0.49017, 0.03299
26.437, 1.54189, 0.0, 0.31348, 0.17676, 0.49011, 0.03393
26.441, 1.54221, 0.0, 0.31738, 0.17578, 0.49017, 0.03487
26.458, 1.54629, 0.0, 0.30078, 0.16064, 0.4903, 0.03204
26.471, 1.54661, 0.0, 0.3125, 0.16553, 0.49036, 0.03299
26.475, 1.54692, 0.0, 0.31641, 0.17432, 0.49036, 0.03393
26.637, 1.59342, 0.0, 0.05566, 0.09717, 0.4906, -0.01131
26.691, 1.59844, 0.0, 0.02832, 0.05371, 0.49084, -0.01508
26.75, 1.60724, 0.0, -0.04199, -0.0293, 0.49091, -0.02262
26.758, 1.6019, 0.0, 0.02051, 0.03369, 0.49091, -0.01602
26.83, 1.6063, 0.0, -0.01953, -0.00635, 0.49048, -0.01916
26.845, 1.60661, 0.0, -0.00586, -0.00635, 0.49048, -0.01822
26.852, 1.6041, 0.0, 0.02539, 0.02295, 0.49054, -0.01445
26.853, 1.60441, 0.0, 0.00977, 0.03711, 0.49054, -0.01351
26.861, 1.60692, 0.0, 0.00586, 0.01514, 0.49054, -0.01477
26.868, 1.60504, 0.0, 0.0293, 0.05273, 0.49054, -0.01162
26.876, 1.60755, 0.0, 0.01562, 0.02246, 0.49048, -0.01288
26.89, 1.60787, 0.0, 0.02344, 0.02588, 0.49048, -0.01194
26.891, 1.60755, 0.0, 0.02637, 0.02393, 0.49042, -0.01037
26.897, 1.6063, 0.0, 0.05566, 0.04102, 0.49048, -0.00785
26.898, 1.60661, 0.0, 0.0498, 0.05615, 0.49048, -0.00691
26.906, 1.60881, 0.0, 0.06152, 0.0249, 0.49048, -0.00785
26.907, 1.60818, 0.0, 0.05762, 0.02881, 0.49048, -0.00597
26.912, 1.60755, 0.0, 0.0752, 0.06055, 0.49054, -0.00408
26.913, 1.60787, 0.0, 0.07324, 0.05713, 0.49054, -0.00314
26.921, 1.60975, 0.0, 0.07422, 0.04004, 0.49066, -0.00377
26.922, 1.60944, 0.0, 0.07617, 0.04346, 0.4906, -0.0022
26.935, 1.61038, 0.0, 0.0791, 0.05908, 0.4906, -0.00188
26.936, 1.61007, 0.0, 0.08398, 0.05029, 0.49066, -0.00031
26.941, 1.60944, 0.0, 0.11328, 0.06982, 0.49054, 0.00157
26.942, 1.60975, 0.0, 0.11426, 0.06445, 0.4906, 0.00251
26.95, 1.61195, 0.0, 0.1084, 0.05811, 0.4906, 0.00157
26.958, 1.61101, 0.0, 0.11914, 0.08301, 0.4906, 0.00377
26.965, 1.61227, 0.0, 0.12109, 0.06543, 0.49066, 0.00377
26.972, 1.61164, 0.0, 0.13574, 0.07959, 0.4906, 0.00566
26.973, 1.61195, 0.0, 0.13281, 0.08594, 0.49054, 0.0066
26.981, 1.61289, 0.0, 0.14355, 0.06934, 0.49066, 0.00691
26.989, 1.61258, 0.0, 0.14746, 0.09424, 0.49054, 0.00848
26.99, 1.61289, 0.0, 0.14746, 0.08838, 0.4906, 0.00942
26.999, 1.61384, 0.0, 0.15918, 0.08203, 0.49066, 0.00974
27.217, 1.61415, 0.0, 0.17188, 0.08936, 0.4906, 0.01068
27.247, 1.61446, 0.0, 0.16406, 0.10889, 0.4906, 0.01162
27.257, 1.61478, 0.0, 0.17773, 0.10059, 0.49054, 0.01257
27.264, 1.61509, 0.0, 0.18945, 0.09375, 0.4906, 0.01351
27.268, 1.61541, 0.0, 0.18652, 0.1123, 0.4906, 0.01445
27.271, 1.61572, 0.0, 0.19629, 0.11035, 0.49054, 0.01539
27.282, 1.61698, 0.0, 0.19238, 0.10547, 0.4906, 0.01539
27.294, 1.61729, 0.0, 0.20801, 0.1001, 0.49066, 0.01634
27.404, 1.61761, 0.0, 0.20703, 0.12158, 0.49066, 0.01728
27.413, 1.61792, 0.0, 0.20703, 0.12744, 0.49078, 0.01822
27.416, 1.61823, 0.0, 0.21973, 0.12158, 0.49072, 0.01916
27.419, 1.61855, 0.0, 0.21875, 0.13818, 0.49066, 0.02011
27.43, 1.61981, 0.0, 0.22363, 0.12354, 0.49084, 0.02011
27.44, 1.62012, 0.0, 0.23438, 0.12695, 0.49091, 0.02105
27.453, 1.62043, 0.0, 0.23145, 0.13281, 0.49109, 0.02199
27.46, 1.62075, 0.0, 0.24805, 0.12646, 0.49097, 0.02293
27.465, 1.62138, 0.0, 0.25, 0.13623, 0.49097, 0.02356
27.47, 1.62169, 0.0, 0.25, 0.13867, 0.49097, 0.0245
27.474, 1.622, 0.0, 0.26367, 0.13623, 0.49084, 0.02545
27.475, 1.62232, 0.0, 0.26465, 0.13281, 0.49091, 0.02639
27.488, 1.62483, 0.0, 0.25977, 0.13477, 0.49078, 0.02513
27.489, 1.62452, 0.0, 0.25781, 0.13574, 0.49078, 0.0267
27.494, 1.6242, 0.0, 0.28223, 0.14893, 0.49072, 0.02827
27.504, 1.62609, 0.0, 0.27832, 0.13916, 0.49072, 0.02765
27.517, 1.6264, 0.0, 0.27539, 0.15234, 0.49084, 0.02859
27.526, 1.62672, 0.0, 0.29004, 0.14648, 0.49097, 0.02953
27.531, 1.62703, 0.0, 0.29688, 0.14697, 0.49097, 0.03047
27.545, 1.62892, 0.0, 0.28223, 0.16113, 0.49097, 0.02985
27.555, 1.62923, 0.0, 0.2959, 0.15967, 0.49097, 0.03079
27.568, 1.63049, 0.0, 0.29395, 0.15332, 0.49091, 0.03079
27.574, 1.6308, 0.0, 0.29785, 0.16113, 0.49084, 0.03173
27.575, 1.63111, 0.0, 0.29883, 0.15576, 0.49091, 0.03267
27.755, 1.70337, 0.0, -0.14941, -0.11963, 0.49072, -0.03833
27.878, 1.69458, 0.0, -0.07324, -0.06348, 0.49084, -0.02827
27.886, 1.68986, 0.0, -0.02637, 0.00195, 0.49078, -0.02231
27.926, 1.69426, 0.0, -0.05957, -0.03711, 0.49072, -0.02545
27.934, 1.69143, 0.0, -0.01758, -0.01172, 0.49072, -0.02136
27.942, 1.69458, 0.0, -0.04004, -0.04346, 0.49078, -0.02325
27.95, 1.69238, 0.0, -0.00586, -0.00684, 0.49072, -0.01979
27.958, 1.69458, 0.0, -0.02734, -0.03418, 0.4906, -0.02073
27.965, 1.69269, 0.0, 0.0, 0.00342, 0.4906, -0.01759
27.981, 1.69332, 0.0, 0.00391, -0.00195, 0.49066, -0.01696
27.989, 1.69489, 0.0, -0.0127, -0.01025, 0.49066, -0.01728
27.995, 1.69363, 0.0, 0.01465, 0.0, 0.49054, -0.01477
27.996, 1.69395, 0.0, 0.0127, 0.0083, 0.49054, -0.01382
28.004, 1.69615, 0.0, 0.01074, -0.01025, 0.4906, -0.01477
28.005, 1.69552, 0.0, 0.02051, -0.01904, 0.4906, -0.01288
28.011, 1.69489, 0.0, 0.03613, 0.02637, 0.49072, -0.011
28.019, 1.69677, 0.0, 0.02539, 0.00977, 0.4906, -0.01162
28.026, 1.69552, 0.0, 0.04492, 0.02197, 0.49066, -0.00911
28.027, 1.69583, 0.0, 0.0459, 0.02832, 0.4906, -0.00817
28.035, 1.69772, 0.0, 0.04785, 0.01221, 0.4906, -0.0088
28.036, 1.6974, 0.0, 0.05176, 0.01318, 0.4906, -0.00723
28.041, 1.69677, 0.0, 0.06934, 0.03223, 0.49048, -0.00534
28.042, 1.69709, 0.0, 0.07324, 0.02734, 0.49054, -0.0044
28.05, 1.69897, 0.0, 0.06641, 0.0332, 0.4906, -0.00503
28.052, 1.69866, 0.0, 0.07715, 0.03223, 0.49066, -0.00346
28.056, 1.69834, 0.0, 0.08301, 0.05469, 0.49066, -0.00188
28.058, 1.69866, 0.0, 0.09277, 0.05225, 0.49066, -0.00094
28.067, 1.70023, 0.0, 0.09277, 0.04248, 0.49072, -0.00126
28.068, 1.69992, 0.0, 0.09277, 0.04053, 0.49072, 0.00031
28.073, 1.6996, 0.0, 0.11621, 0.05811, 0.49078, 0.00189
28.074, 1.69992, 0.0, 0.10645, 0.06445, 0.49072, 0.00283
28.082, 1.7018, 0.0, 0.11523, 0.05322, 0.49078, 0.0022
28.09, 1.70149, 0.0, 0.12988, 0.05713, 0.49072, 0.00377
28.092, 1.7018, 0.0, 0.13281, 0.06543, 0.49072, 0.00471
28.099, 1.70243, 0.0, 0.12891, 0.07275, 0.4906, 0.00534
28.11, 1.70274, 0.0, 0.13867, 0.07129, 0.49054, 0.00628
28.118, 1.70306, 0.0, 0.14258, 0.08057, 0.49048, 0.00723
28.122, 1.70337, 0.0, 0.15332, 0.07568, 0.49048, 0.00817
28.126, 1.70369, 0.0, 0.1543, 0.08545, 0.49048, 0.00911
28.13, 1.704, 0.0, 0.16309, 0.08545, 0.49042, 0.01005
28.133, 1.70431, 0.0, 0.16406, 0.09814, 0.49042, 0.011
28.144, 1.70557, 0.0, 0.16016, 0.09277, 0.4903, 0.011
28.156, 1.70588, 0.0, 0.16504, 0.10205, 0.4903, 0.01194
28.171, 1.7062, 0.0, 0.17773, 0.10156, 0.49017, 0.01288
28.177, 1.70651, 0.0, 0.18652, 0.09814, 0.49023, 0.01382
28.18, 1.70683, 0.0, 0.19141, 0.10449, 0.49023, 0.01477
28.188, 1.70808, 0.0, 0.19043, 0.10547, 0.4903, 0.01477
28.233, 1.7084, 0.0, 0.19727, 0.11279, 0.49036, 0.01571
28.247, 1.70871, 0.0, 0.20605, 0.11426, 0.49017, 0.01665
28.254, 1.70903, 0.0, 0.21289, 0.11377, 0.49017, 0.01759
28.257, 1.70934, 0.0, 0.20898, 0.13281, 0.49017, 0.01854
28.269, 1.71091, 0.0, 0.20801, 0.11182, 0.49023, 0.01822
28.326, 1.71123, 0.0, 0.21582, 0.13086, 0.49048, 0.01916
28.333, 1.71154, 0.0, 0.22461, 0.13477, 0.49048, 0.02011
28.336, 1.71185, 0.0, 0.22656, 0.1416, 0.49042, 0.02105
28.347, 1.71342, 0.0, 0.22656, 0.13135, 0.49042, 0.02073
28.358, 1.71374, 0.0, 0.23633, 0.13916, 0.49042, 0.02168
28.363, 1.71405, 0.0, 0.23926, 0.14355, 0.49042, 0.02262
28.366, 1.71437, 0.0, 0.24902, 0.13672, 0.49042, 0.02356
28.38, 1.71719, 0.0, 0.2373, 0.13232, 0.49048, 0.02199
28.413, 1.71751, 0.0, 0.24414, 0.14307, 0.49023, 0.02293
28.421, 1.71782, 0.0, 0.25391, 0.14209, 0.49017, 0.02388
28.424, 1.71814, 0.0, 0.25684, 0.15088, 0.49017, 0.02482
28.445, 1.72285, 0.0, 0.23047, 0.14355, 0.4903, 0.02136
28.453, 1.72348, 0.0, 0.23145, 0.15137, 0.4903, 0.02199
28.598, 1.77783, 0.0, -0.09863, -0.09277, 0.4906, -0.0311
28.615, 1.77688, 0.0, -0.08398, -0.08057, 0.4906, -0.0289
28.64, 1.76934, 0.0, -0.00781, -0.00537, 0.49072, -0.02011
28.664, 1.77563, 0.0, -0.05176, -0.06299, 0.49084, -0.02513
28.696, 1.77469, 0.0, -0.0332, -0.06006, 0.49091, -0.02293
28.703, 1.77186, 0.0, -0.00488, -0.02295, 0.49097, -0.01885
28.719, 1.7728, 0.0, -0.00391, -0.01465, 0.49097, -0.01854
28.734, 1.77311, 0.0, -0.00586, -0.01367, 0.49091, -0.01759
28.742, 1.775, 0.0, -0.01367, -0.03076, 0.49084, -0.01822
28.748, 1.77343, 0.0, 0.0127, -0.01514, 0.49084, -0.01539
28.749, 1.77374, 0.0, 0.00781, -0.0127, 0.49084, -0.01445
28.757, 1.77563, 0.0, 0.00293, -0.02051, 0.49084, -0.01508
28.764, 1.77437, 0.0, 0.02637, 0.00342, 0.49084, -0.01257
28.772, 1.77594, 0.0, 0.02148, -0.02588, 0.49084, -0.01288
28.778, 1.77469, 0.0, 0.03711, 0.01172, 0.49091, -0.01037
28.779, 1.77531, 0.0, 0.04395, 0.0, 0.49091, -0.00974
28.787, 1.77688, 0.0, 0.0332, -0.00732, 0.49097, -0.01005
28.793, 1.77563, 0.0, 0.05371, 0.01172, 0.49103, -0.00754
28.794, 1.77594, 0.0, 0.05469, 0.00244, 0.49097, -0.0066
28.801, 1.77783, 0.0, 0.05566, 0.00244, 0.49097, -0.00723
28.803, 1.77751, 0.0, 0.06641, 0.00342, 0.49091, -0.00565
28.808, 1.77688, 0.0, 0.07129, 0.0332, 0.49103, -0.00377
28.809, 1.7772, 0.0, 0.07715, 0.02197, 0.49097, -0.00283
28.816, 1.77877, 0.0, 0.07129, 0.02539, 0.49084, -0.00314
28.819, 1.77846, 0.0, 0.0918, 0.01416, 0.49084, -0.00157
28.831, 1.7794, 0.0, 0.09082, 0.02002, 0.49072, -0.00126
28.837, 1.77877, 0.0, 0.10547, 0.02881, 0.49078, 0.00063
28.838, 1.77908, 0.0, 0.10449, 0.03516, 0.49066, 0.00157
28.848, 1.78003, 0.0, 0.10059, 0.0376, 0.49072, 0.00189
28.853, 1.77971, 0.0, 0.11914, 0.04492, 0.49072, 0.00346
28.854, 1.78003, 0.0, 0.12012, 0.0498, 0.49072, 0.0044
28.863, 1.78128, 0.0, 0.125, 0.04004, 0.49078, 0.0044
28.868, 1.78097, 0.0, 0.13965, 0.04834, 0.49084, 0.00597
28.871, 1.78128, 0.0, 0.14258, 0.06201, 0.49084, 0.00691
28.878, 1.78223, 0.0, 0.14062, 0.05811, 0.49084, 0.00723
28.889, 1.78254, 0.0, 0.15332, 0.0625, 0.49091, 0.00817
29.036, 1.78285, 0.0, 0.16406, 0.05664, 0.49017, 0.00911
29.071, 1.78317, 0.0, 0.16602, 0.06689, 0.48987, 0.01005
29.087, 1.78348, 0.0, 0.16797, 0.07129, 0.48993, 0.011
29.097, 1.7838, 0.0, 0.1748, 0.0835, 0.48987, 0.01194
29.102, 1.78411, 0.0, 0.17969, 0.08594, 0.48993, 0.01288
29.107, 1.78442, 0.0, 0.18359, 0.08887, 0.48993, 0.01382
29.111, 1.78474, 0.0, 0.19336, 0.08691, 0.48993, 0.01477
29.115, 1.78505, 0.0, 0.19922, 0.09375, 0.48987, 0.01571
29.118, 1.78537, 0.0, 0.20703, 0.09033, 0.48993, 0.01665
29.127, 1.78631, 0.0, 0.2041, 0.0957, 0.48987, 0.01696
29.138, 1.78662, 0.0, 0.21191, 0.09473, 0.48987, 0.01791
29.147, 1.78694, 0.0, 0.21875, 0.09912, 0.48987, 0.01885
29.153, 1.78725, 0.0, 0.22363, 0.1001, 0.48999, 0.01979
29.158, 1.78757, 0.0, 0.23535, 0.09961, 0.48999, 0.02073
29.162, 1.78788, 0.0, 0.23633, 0.10986, 0.48993, 0.02168
29.165, 1.78819, 0.0, 0.24023, 0.11084, 0.48999, 0.02262
29.172, 1.78914, 0.0, 0.24219, 0.11572, 0.48999, 0.02293
29.192, 1.78945, 0.0, 0.25488, 0.10547, 0.48999, 0.02388
29.199, 1.78976, 0.0, 0.25, 0.12451, 0.49005, 0.02482
29.203, 1.79008, 0.0, 0.26367, 0.11426, 0.49017, 0.02576
29.206, 1.79039, 0.0, 0.26758, 0.12158, 0.49017, 0.0267
29.216, 1.79165, 0.0, 0.26074, 0.12891, 0.49036, 0.0267
29.266, 1.79196, 0.0, 0.27637, 0.11816, 0.49017, 0.02765
29.275, 1.79228, 0.0, 0.27832, 0.13477, 0.49017, 0.02859
29.28, 1.79259, 0.0, 0.28711, 0.13037, 0.49023, 0.02953
29.283, 1.79291, 0.0, 0.28613, 0.14404, 0.49023, 0.03047
29.286, 1.79322, 0.0, 0.29785, 0.1333, 0.4903, 0.03142
29.289, 1.79354, 0.0, 0.30078, 0.1416, 0.4903, 0.03236
29.299, 1.79511, 0.0, 0.29785, 0.13135, 0.49036, 0.03204
29.302, 1.79479, 0.0, 0.30566, 0.14502, 0.4903, 0.03362
29.307, 1.79511, 0.0, 0.31934, 0.14502, 0.49036, 0.03456
29.315, 1.79636, 0.0, 0.3125, 0.14746, 0.4903, 0.03456
29.326, 1.79668, 0.0, 0.32617, 0.14307, 0.49023, 0.0355
29.331, 1.79699, 0.0, 0.3252, 0.15625, 0.49023, 0.03644
29.335, 1.7973, 0.0, 0.33496, 0.15137, 0.4903, 0.03739
29.345, 1.79888, 0.0, 0.33105, 0.1543, 0.49023, 0.03707
29.405, 1.79919, 0.0, 0.33789, 0.15967, 0.49036, 0.03801
29.414, 1.7995, 0.0, 0.3457, 0.16602, 0.49042, 0.03896
29.417, 1.79982, 0.0, 0.35059, 0.16357, 0.49048, 0.0399
29.43, 1.8017, 0.0, 0.34668, 0.16064, 0.49072, 0.03927
29.432, 1.80139, 0.0, 0.3584, 0.1499, 0.49072, 0.04084
29.438, 1.8017, 0.0, 0.36523, 0.16943, 0.49084, 0.04178
29.451, 1.8039, 0.0, 0.35742, 0.1543, 0.49103, 0.04084
29.456, 1.80359, 0.0, 0.36426, 0.16895, 0.49103, 0.04241
29.46, 1.8039, 0.0, 0.37695, 0.16846, 0.49109, 0.04335
29.476, 1.80736, 0.0, 0.36133, 0.15723, 0.49097, 0.04115
29.478, 1.80704, 0.0, 0.37695, 0.15137, 0.49097, 0.04273
29.484, 1.80736, 0.0, 0.375, 0.17529, 0.49097, 0.04367
29.662, 1.87585, 0.0, -0.05176, -0.06348, 0.49133, -0.02356
29.804, 1.86673, 0.0, 0.03125, 0.02051, 0.49127, -0.01319
29.82, 1.86768, 0.0, 0.03418, 0.01318, 0.49146, -0.01288
29.827, 1.86988, 0.0, 0.0293, -0.01318, 0.49127, -0.01382
29.828, 1.86956, 0.0, 0.02734, -0.00342, 0.49127, -0.01225
29.835, 1.86862, 0.0, 0.05078, 0.02881, 0.49121, -0.01005
29.843, 1.87019, 0.0, 0.03809, 0.01611, 0.49139, -0.01037
29.85, 1.86925, 0.0, 0.06543, 0.02783, 0.49146, -0.00817
29.857, 1.87082, 0.0, 0.0625, 0.00977, 0.49139, -0.00848
29.858, 1.8705, 0.0, 0.06348, 0.01123, 0.49133, -0.00691
29.863, 1.86988, 0.0, 0.08203, 0.03516, 0.49127, -0.00503
29.865, 1.87019, 0.0, 0.08691, 0.04541, 0.49121, -0.00408
29.873, 1.87176, 0.0, 0.08594, 0.02148, 0.49127, -0.0044
29.879, 1.87082, 0.0, 0.09668, 0.04688, 0.49127, -0.0022
29.88, 1.87113, 0.0, 0.09473, 0.05273, 0.49127, -0.00126
29.888, 1.8727, 0.0, 0.10156, 0.03564, 0.49133, -0.00157
29.89, 1.87239, 0.0, 0.11523, 0.02979, 0.49146, 0.0
29.895, 1.87207, 0.0, 0.12402, 0.05664, 0.49139, 0.00157
29.903, 1.87365, 0.0, 0.1123, 0.05615, 0.49133, 0.00126
29.906, 1.87333, 0.0, 0.12598, 0.05322, 0.49127, 0.00283
29.91, 1.87302, 0.0, 0.13379, 0.07568, 0.49121, 0.0044
29.911, 1.87333, 0.0, 0.13867, 0.06396, 0.49121, 0.00534
29.919, 1.8749, 0.0, 0.13867, 0.0625, 0.49121, 0.00503
29.921, 1.87459, 0.0, 0.15137, 0.06152, 0.49127, 0.0066
29.926, 1.87427, 0.0, 0.16406, 0.07812, 0.49133, 0.00817
29.927, 1.87459, 0.0, 0.16211, 0.08154, 0.49127, 0.00911
29.936, 1.87647, 0.0, 0.16113, 0.07178, 0.49133, 0.00848
29.938, 1.87616, 0.0, 0.17188, 0.0791, 0.49139, 0.01005
29.942, 1.87585, 0.0, 0.18164, 0.09033, 0.49139, 0.01162
29.944, 1.87616, 0.0, 0.18359, 0.10254, 0.49139, 0.01257
29.953, 1.87804, 0.0, 0.18359, 0.08154, 0.49146, 0.01194
29.954, 1.87773, 0.0, 0.18848, 0.07715, 0.49139, 0.01351
29.958, 1.87742, 0.0, 0.19922, 0.11182, 0.49133, 0.01508
29.96, 1.87773, 0.0, 0.21094, 0.10547, 0.49133, 0.01602
29.969, 1.87961, 0.0, 0.20996, 0.09424, 0.49121, 0.01539
29.971, 1.8793, 0.0, 0.21289, 0.10254, 0.49121, 0.01696
29.985, 1.88056, 0.0, 0.20898, 0.11279, 0.49127, 0.01696
29.986, 1.88024, 0.0, 0.21387, 0.10449, 0.49133, 0.01854
29.99, 1.87993, 0.0, 0.23633, 0.11816, 0.49133, 0.02011
29.992, 1.88024, 0.0, 0.23926, 0.13135, 0.49127, 0.02105
30.003, 1.88307, 0.0, 0.22949, 0.11377, 0.49139, 0.01948
30.004, 1.88276, 0.0, 0.23047, 0.1123, 0.49139, 0.02105
30.009, 1.88213, 0.0, 0.24707, 0.1416, 0.49139, 0.02293
30.01, 1.88244, 0.0, 0.25, 0.13916, 0.49146, 0.02388
30.02, 1.88464, 0.0, 0.25195, 0.12256, 0.49121, 0.02293
30.022, 1.88433, 0.0, 0.25098, 0.14404, 0.49115, 0.0245
30.028, 1.88464, 0.0, 0.27246, 0.13281, 0.49121, 0.02545
30.036, 1.88621, 0.0, 0.2627, 0.14355, 0.49121, 0.02513
30.042, 1.8859, 0.0, 0.2666, 0.14551, 0.49121, 0.0267
30.047, 1.88621, 0.0, 0.27832, 0.15674, 0.49121, 0.02765
30.059, 1.8881, 0.0, 0.27832, 0.13232, 0.49115, 0.02702
30.062, 1.88778, 0.0, 0.28027, 0.14502, 0.49109, 0.02859
30.066, 1.8881, 0.0, 0.29395, 0.15576, 0.49115, 0.02953
30.079, 1.89092, 0.0, 0.28418, 0.146, 0.49121, 0.02796
30.234, 1.89124, 0.0, 0.29688, 0.15234, 0.49097, 0.0289
30.239, 1.89155, 0.0, 0.29785, 0.16357, 0.49103, 0.02985
30.253, 1.89312, 0.0, 0.29102, 0.16357, 0.49103, 0.02953
30.259, 1.89344, 0.0, 0.30371, 0.16504, 0.49103, 0.03047
30.262, 1.89375, 0.0, 0.30762, 0.17334, 0.49109, 0.03142
30.504, 1.9503, 0.0, -0.02246, 0.03125, 0.49127, -0.02388
30.538, 1.95219, 0.0, -0.02637, 0.01611, 0.49139, -0.0245
30.618, 1.95407, 0.0, -0.03613, -0.00244, 0.49133, -0.02513
30.634, 1.95438, 0.0, -0.03027, 0.00439, 0.49146, -0.02419
30.642, 1.95658, 0.0, -0.03906, -0.03271, 0.49139, -0.02513
30.649, 1.9547, 0.0, -0.02344, 0.01172, 0.49127, -0.02199
30.65, 1.95533, 0.0, -0.01758, 0.0, 0.49127, -0.02136
30.665, 1.95564, 0.0, -0.00781, 0.01221, 0.49127, -0.02042
30.673, 1.95753, 0.0, -0.01562, -0.0127, 0.49133, -0.02105
30.68, 1.95627, 0.0, 0.00586, 0.01172, 0.49146, -0.01854
30.688, 1.95784, 0.0, -0.00293, -0.00146, 0.49133, -0.01885
30.695, 1.9569, 0.0, 0.00879, 0.02148, 0.49139, -0.01665
30.702, 1.95847, 0.0, 0.00977, 0.0, 0.49127, -0.01696
30.703, 1.95815, 0.0, 0.00684, 0.01025, 0.49127, -0.01539
30.709, 1.95784, 0.0, 0.03711, 0.01367, 0.49121, -0.01382
30.717, 1.9591, 0.0, 0.02734, 0.01807, 0.49133, -0.01382
30.718, 1.95878, 0.0, 0.0293, 0.01123, 0.49133, -0.01225
30.723, 1.95847, 0.0, 0.04199, 0.04199, 0.49139, -0.01068
30.724, 1.95878, 0.0, 0.04297, 0.04248, 0.49139, -0.00974
30.731, 1.96004, 0.0, 0.04785, 0.03271, 0.49139, -0.00974
32.03, 1.95973, 0.0, 0.04688, 0.03076, 0.4903, -0.00817
32.035, 1.96004, 0.0, 0.05566, 0.04053, 0.49023, -0.00723
32.038, 1.96035, 0.0, 0.06152, 0.0459, 0.4903, -0.00628
32.416, 1.96067, 0.0, 0.06348, 0.04932, 0.4903, -0.00534
32.602, 1.96098, 0.0, 0.07422, 0.04199, 0.49017, -0.0044
32.639, 1.9613, 0.0, 0.0752, 0.04834, 0.49023, -0.00346
32.647, 1.96161, 0.0, 0.08105, 0.05566, 0.49017, -0.00251
32.653, 1.96192, 0.0, 0.09082, 0.0542, 0.49017, -0.00157
32.657, 1.96224, 0.0, 0.0918, 0.05762, 0.49023, -0.00063
32.661, 1.96255, 0.0, 0.10059, 0.05518, 0.4903, 0.00031
32.664, 1.96287, 0.0, 0.10254, 0.06641, 0.49023, 0.00126
32.667, 1.96318, 0.0, 0.1123, 0.0625, 0.49023, 0.0022
32.67, 1.9635, 0.0, 0.11133, 0.07471, 0.4903, 0.00314
32.682, 1.96475, 0.0, 0.1084, 0.07178, 0.49023, 0.00314
32.685, 1.96444, 0.0, 0.11914, 0.07275, 0.49023, 0.00471
32.69, 1.96475, 0.0, 0.12891, 0.0835, 0.4903, 0.00566
32.698, 1.96601, 0.0, 0.125, 0.08203, 0.49023, 0.00566
33.177, 1.96632, 0.0, 0.1416, 0.08203, 0.49017, 0.0066
33.258, 1.96664, 0.0, 0.14648, 0.07764, 0.48993, 0.00754
33.268, 1.96695, 0.0, 0.15527, 0.08105, 0.48981, 0.00848
33.273, 1.96727, 0.0, 0.15234, 0.09717, 0.48987, 0.00942
33.277, 1.96758, 0.0, 0.16406, 0.0874, 0.48987, 0.01037
33.28, 1.96789, 0.0, 0.15918, 0.10303, 0.48987, 0.01131
33.289, 1.96915, 0.0, 0.17188, 0.08545, 0.48987, 0.01131
33.388, 1.96946, 0.0, 0.1748, 0.10498, 0.48956, 0.01225
33.399, 1.96978, 0.0, 0.1875, 0.08936, 0.4895, 0.01319
